customer_id,name,email,city,region,signup_date,age_group,gender
13357,Customer 13357,customer13357@retail.example.com,United Kingdom,Europe,2010-03-22,25-34,Female
13358,Customer 13358,customer13358@retail.example.com,United Kingdom,Europe,2011-03-16,35-44,Female
13359,Customer 13359,customer13359@retail.example.com,United Kingdom,Europe,2010-11-01,25-34,Female
13360,Customer 13360,customer13360@retail.example.com,United Kingdom,Europe,2010-01-08,18-24,Female
13361,Customer 13361,customer13361@retail.example.com,United Kingdom,Europe,2010-04-01,55+,Female
13362,Customer 13362,customer13362@retail.example.com,United Kingdom,Europe,2010-10-10,25-34,Female
13363,Customer 13363,customer13363@retail.example.com,United Kingdom,Europe,2010-10-26,55+,Male
13364,Customer 13364,customer13364@retail.example.com,United Kingdom,Europe,2011-09-29,35-44,Male
13365,Customer 13365,customer13365@retail.example.com,United Kingdom,Europe,2011-05-06,25-34,Male
13366,Customer 13366,customer13366@retail.example.com,United Kingdom,Europe,2011-10-20,35-44,Female
13367,Customer 13367,customer13367@retail.example.com,United Kingdom,Europe,2010-10-04,45-54,Female
13368,Customer 13368,customer13368@retail.example.com,United Kingdom,Europe,2010-10-12,45-54,Male
13369,Customer 13369,customer13369@retail.example.com,United Kingdom,Europe,2010-12-09,45-54,Female
13370,Customer 13370,customer13370@retail.example.com,United Kingdom,Europe,2010-12-03,35-44,Male
13371,Customer 13371,customer13371@retail.example.com,United Kingdom,Europe,2010-03-17,35-44,Male
13372,Customer 13372,customer13372@retail.example.com,United Kingdom,Europe,2011-09-11,45-54,Female
13373,Customer 13373,customer13373@retail.example.com,United Kingdom,Europe,2009-12-06,25-34,Male
13374,Customer 13374,customer13374@retail.example.com,United Kingdom,Europe,2010-09-16,35-44,Male
13375,Customer 13375,customer13375@retail.example.com,United Kingdom,Europe,2010-09-21,25-34,Female
13376,Customer 13376,customer13376@retail.example.com,United Kingdom,Europe,2011-04-19,55+,Female
13377,Customer 13377,customer13377@retail.example.com,United Kingdom,Europe,2010-03-04,55+,Female
13379,Customer 13379,customer13379@retail.example.com,United Kingdom,Europe,2011-07-26,18-24,Female
13380,Customer 13380,customer13380@retail.example.com,United Kingdom,Europe,2010-10-03,45-54,Female
13381,Customer 13381,customer13381@retail.example.com,United Kingdom,Europe,2009-12-01,55+,Female
13382,Customer 13382,customer13382@retail.example.com,United Kingdom,Europe,2009-12-08,25-34,Male
13383,Customer 13383,customer13383@retail.example.com,United Kingdom,Europe,2010-06-14,35-44,Female
13384,Customer 13384,customer13384@retail.example.com,United Kingdom,Europe,2010-07-27,55+,Female
13385,Customer 13385,customer13385@retail.example.com,United Kingdom,Europe,2011-01-14,18-24,Male
13386,Customer 13386,customer13386@retail.example.com,United Kingdom,Europe,2010-09-28,35-44,Female
13387,Customer 13387,customer13387@retail.example.com,United Kingdom,Europe,2010-10-18,25-34,Male
13388,Customer 13388,customer13388@retail.example.com,United Kingdom,Europe,2010-04-15,55+,Female
13389,Customer 13389,customer13389@retail.example.com,United Kingdom,Europe,2011-04-21,55+,Female
13390,Customer 13390,customer13390@retail.example.com,United Kingdom,Europe,2011-09-26,55+,Female
13391,Customer 13391,customer13391@retail.example.com,United Kingdom,Europe,2011-05-20,35-44,Male
13392,Customer 13392,customer13392@retail.example.com,United Kingdom,Europe,2010-01-31,45-54,Female
13393,Customer 13393,customer13393@retail.example.com,United Kingdom,Europe,2009-12-07,45-54,Male
13394,Customer 13394,customer13394@retail.example.com,United Kingdom,Europe,2009-12-01,25-34,Female
13395,Customer 13395,customer13395@retail.example.com,United Kingdom,Europe,2010-10-14,45-54,Female
13396,Customer 13396,customer13396@retail.example.com,United Kingdom,Europe,2011-01-24,18-24,Female
13397,Customer 13397,customer13397@retail.example.com,United Kingdom,Europe,2010-01-20,35-44,Male
13398,Customer 13398,customer13398@retail.example.com,United Kingdom,Europe,2010-09-17,25-34,Male
13399,Customer 13399,customer13399@retail.example.com,United Kingdom,Europe,2010-07-08,25-34,Female
13400,Customer 13400,customer13400@retail.example.com,United Kingdom,Europe,2010-05-06,18-24,Female
13402,Customer 13402,customer13402@retail.example.com,United Kingdom,Europe,2010-05-24,35-44,Female
13403,Customer 13403,customer13403@retail.example.com,United Kingdom,Europe,2009-12-16,25-34,Female
13404,Customer 13404,customer13404@retail.example.com,United Kingdom,Europe,2011-05-11,45-54,Female
13405,Customer 13405,customer13405@retail.example.com,United Kingdom,Europe,2009-12-15,18-24,Male
13406,Customer 13406,customer13406@retail.example.com,United Kingdom,Europe,2010-03-18,25-34,Male
13407,Customer 13407,customer13407@retail.example.com,United Kingdom,Europe,2010-02-16,35-44,Female
13408,Customer 13408,customer13408@retail.example.com,United Kingdom,Europe,2009-12-04,45-54,Female
13410,Customer 13410,customer13410@retail.example.com,United Kingdom,Europe,2009-12-08,25-34,Male
13411,Customer 13411,customer13411@retail.example.com,United Kingdom,Europe,2011-08-24,35-44,Male
13412,Customer 13412,customer13412@retail.example.com,United Kingdom,Europe,2010-03-29,55+,Female
13413,Customer 13413,customer13413@retail.example.com,United Kingdom,Europe,2010-01-21,35-44,Female
13414,Customer 13414,customer13414@retail.example.com,United Kingdom,Europe,2010-04-15,25-34,Female
13415,Customer 13415,customer13415@retail.example.com,United Kingdom,Europe,2009-12-11,18-24,Female
13416,Customer 13416,customer13416@retail.example.com,United Kingdom,Europe,2009-12-03,45-54,Female
13417,Customer 13417,customer13417@retail.example.com,United Kingdom,Europe,2010-02-08,18-24,Female
13418,Customer 13418,customer13418@retail.example.com,United Kingdom,Europe,2009-12-11,45-54,Male
13419,Customer 13419,customer13419@retail.example.com,United Kingdom,Europe,2011-10-07,35-44,Female
13420,Customer 13420,customer13420@retail.example.com,United Kingdom,Europe,2011-06-22,55+,Female
13421,Customer 13421,customer13421@retail.example.com,United Kingdom,Europe,2010-02-14,45-54,Female
13422,Customer 13422,customer13422@retail.example.com,United Kingdom,Europe,2011-10-06,55+,Male
13423,Customer 13423,customer13423@retail.example.com,United Kingdom,Europe,2010-10-07,25-34,Male
13424,Customer 13424,customer13424@retail.example.com,United Kingdom,Europe,2010-09-16,45-54,Female
13425,Customer 13425,customer13425@retail.example.com,United Kingdom,Europe,2010-05-09,25-34,Female
13426,Customer 13426,customer13426@retail.example.com,United Kingdom,Europe,2009-12-09,35-44,Other
13427,Customer 13427,customer13427@retail.example.com,United Kingdom,Europe,2009-12-17,35-44,Female
13428,Customer 13428,customer13428@retail.example.com,United Kingdom,Europe,2010-07-13,45-54,Female
13429,Customer 13429,customer13429@retail.example.com,United Kingdom,Europe,2011-09-25,55+,Female
13430,Customer 13430,customer13430@retail.example.com,United Kingdom,Europe,2011-09-14,45-54,Female
13431,Customer 13431,customer13431@retail.example.com,United Kingdom,Europe,2010-02-18,25-34,Female
13432,Customer 13432,customer13432@retail.example.com,United Kingdom,Europe,2010-04-06,35-44,Male
13433,Customer 13433,customer13433@retail.example.com,United Kingdom,Europe,2010-01-12,45-54,Female
13434,Customer 13434,customer13434@retail.example.com,United Kingdom,Europe,2010-02-22,25-34,Female
13435,Customer 13435,customer13435@retail.example.com,United Kingdom,Europe,2010-07-27,25-34,Male
13436,Customer 13436,customer13436@retail.example.com,United Kingdom,Europe,2011-12-08,25-34,Female
13437,Customer 13437,customer13437@retail.example.com,United Kingdom,Europe,2011-06-02,25-34,Female
13438,Customer 13438,customer13438@retail.example.com,United Kingdom,Europe,2010-06-10,25-34,Female
13439,Customer 13439,customer13439@retail.example.com,United Kingdom,Europe,2010-07-01,25-34,Female
13440,Customer 13440,customer13440@retail.example.com,United Kingdom,Europe,2010-09-14,18-24,Female
13441,Customer 13441,customer13441@retail.example.com,United Kingdom,Europe,2010-10-04,18-24,Female
13442,Customer 13442,customer13442@retail.example.com,United Kingdom,Europe,2009-12-01,55+,Male
13443,Customer 13443,customer13443@retail.example.com,United Kingdom,Europe,2010-01-31,35-44,Male
13444,Customer 13444,customer13444@retail.example.com,United Kingdom,Europe,2010-07-21,25-34,Male
13445,Customer 13445,customer13445@retail.example.com,United Kingdom,Europe,2010-03-23,35-44,Female
13446,Customer 13446,customer13446@retail.example.com,United Kingdom,Europe,2010-02-14,25-34,Female
13447,Customer 13447,customer13447@retail.example.com,United Kingdom,Europe,2011-11-04,55+,Female
13448,Customer 13448,customer13448@retail.example.com,United Kingdom,Europe,2009-12-06,45-54,Female
13449,Customer 13449,customer13449@retail.example.com,United Kingdom,Europe,2011-11-16,18-24,Male
13450,Customer 13450,customer13450@retail.example.com,United Kingdom,Europe,2010-04-15,25-34,Female
13451,Customer 13451,customer13451@retail.example.com,United Kingdom,Europe,2010-03-21,45-54,Female
13452,Customer 13452,customer13452@retail.example.com,United Kingdom,Europe,2010-08-24,55+,Male
13453,Customer 13453,customer13453@retail.example.com,United Kingdom,Europe,2010-11-02,35-44,Female
13454,Customer 13454,customer13454@retail.example.com,United Kingdom,Europe,2010-03-08,35-44,Female
13455,Customer 13455,customer13455@retail.example.com,United Kingdom,Europe,2009-12-09,25-34,Male
13456,Customer 13456,customer13456@retail.example.com,United Kingdom,Europe,2011-05-16,55+,Male
13457,Customer 13457,customer13457@retail.example.com,United Kingdom,Europe,2009-12-02,25-34,Male
13458,Customer 13458,customer13458@retail.example.com,United Kingdom,Europe,2010-11-16,55+,Female
13459,Customer 13459,customer13459@retail.example.com,United Kingdom,Europe,2010-01-26,35-44,Female
13460,Customer 13460,customer13460@retail.example.com,United Kingdom,Europe,2011-10-21,35-44,Male
13461,Customer 13461,customer13461@retail.example.com,United Kingdom,Europe,2010-04-21,35-44,Female
13462,Customer 13462,customer13462@retail.example.com,United Kingdom,Europe,2009-12-14,25-34,Female
13464,Customer 13464,customer13464@retail.example.com,United Kingdom,Europe,2010-03-31,25-34,Male
13465,Customer 13465,customer13465@retail.example.com,United Kingdom,Europe,2010-05-02,25-34,Female
13466,Customer 13466,customer13466@retail.example.com,United Kingdom,Europe,2010-03-21,25-34,Male
13467,Customer 13467,customer13467@retail.example.com,United Kingdom,Europe,2011-11-03,45-54,Female
13468,Customer 13468,customer13468@retail.example.com,United Kingdom,Europe,2009-12-03,25-34,Female
13469,Customer 13469,customer13469@retail.example.com,United Kingdom,Europe,2010-02-24,18-24,Female
13470,Customer 13470,customer13470@retail.example.com,United Kingdom,Europe,2011-08-16,55+,Male
13471,Customer 13471,customer13471@retail.example.com,United Kingdom,Europe,2011-10-23,55+,Female
13472,Customer 13472,customer13472@retail.example.com,United Kingdom,Europe,2010-06-02,55+,Female
13473,Customer 13473,customer13473@retail.example.com,United Kingdom,Europe,2009-12-15,55+,Male
13474,Customer 13474,customer13474@retail.example.com,United Kingdom,Europe,2010-08-01,25-34,Male
13475,Customer 13475,customer13475@retail.example.com,United Kingdom,Europe,2011-02-14,25-34,Male
13476,Customer 13476,customer13476@retail.example.com,United Kingdom,Europe,2010-03-05,45-54,Female
13477,Customer 13477,customer13477@retail.example.com,United Kingdom,Europe,2010-01-25,35-44,Female
13478,Customer 13478,customer13478@retail.example.com,United Kingdom,Europe,2010-01-31,25-34,Male
13479,Customer 13479,customer13479@retail.example.com,United Kingdom,Europe,2010-08-19,45-54,Male
13480,Customer 13480,customer13480@retail.example.com,United Kingdom,Europe,2010-01-29,25-34,Female
13481,Customer 13481,customer13481@retail.example.com,United Kingdom,Europe,2009-12-04,25-34,Female
13482,Customer 13482,customer13482@retail.example.com,United Kingdom,Europe,2010-03-22,35-44,Male
13483,Customer 13483,customer13483@retail.example.com,United Kingdom,Europe,2011-10-05,35-44,Female
13484,Customer 13484,customer13484@retail.example.com,United Kingdom,Europe,2010-03-10,35-44,Male
13485,Customer 13485,customer13485@retail.example.com,United Kingdom,Europe,2009-12-03,18-24,Female
13486,Customer 13486,customer13486@retail.example.com,United Kingdom,Europe,2011-07-07,45-54,Female
13487,Customer 13487,customer13487@retail.example.com,United Kingdom,Europe,2009-12-05,25-34,Female
13488,Customer 13488,customer13488@retail.example.com,United Kingdom,Europe,2010-01-25,25-34,Female
13489,Customer 13489,customer13489@retail.example.com,United Kingdom,Europe,2011-02-18,55+,Female
13490,Customer 13490,customer13490@retail.example.com,United Kingdom,Europe,2010-02-23,55+,Female
13491,Customer 13491,customer13491@retail.example.com,United Kingdom,Europe,2009-12-07,45-54,Female
13492,Customer 13492,customer13492@retail.example.com,Switzerland,Europe,2011-05-09,45-54,Male
13493,Customer 13493,customer13493@retail.example.com,Switzerland,Europe,2011-02-25,35-44,Male
13494,Customer 13494,customer13494@retail.example.com,United Kingdom,Europe,2011-02-01,35-44,Male
13495,Customer 13495,customer13495@retail.example.com,United Kingdom,Europe,2009-12-07,18-24,Female
13496,Customer 13496,customer13496@retail.example.com,United Kingdom,Europe,2010-12-15,25-34,Female
13497,Customer 13497,customer13497@retail.example.com,United Kingdom,Europe,2010-02-08,25-34,Female
13498,Customer 13498,customer13498@retail.example.com,United Kingdom,Europe,2009-12-09,25-34,Male
13499,Customer 13499,customer13499@retail.example.com,United Kingdom,Europe,2011-03-15,45-54,Male
13500,Customer 13500,customer13500@retail.example.com,United Kingdom,Europe,2010-11-03,35-44,Male
13501,Customer 13501,customer13501@retail.example.com,Switzerland,Europe,2010-05-18,18-24,Female
13502,Customer 13502,customer13502@retail.example.com,United Kingdom,Europe,2010-06-09,25-34,Female
13503,Customer 13503,customer13503@retail.example.com,United Kingdom,Europe,2010-02-16,35-44,Female
13504,Customer 13504,customer13504@retail.example.com,United Kingdom,Europe,2011-10-06,18-24,Female
13505,Customer 13505,customer13505@retail.example.com,Switzerland,Europe,2011-04-21,45-54,Female
13506,Customer 13506,customer13506@retail.example.com,United Kingdom,Europe,2010-09-05,35-44,Male
13507,Customer 13507,customer13507@retail.example.com,United Kingdom,Europe,2011-07-17,35-44,Female
13508,Customer 13508,customer13508@retail.example.com,United Kingdom,Europe,2010-03-07,35-44,Female
13509,Customer 13509,customer13509@retail.example.com,United Kingdom,Europe,2010-07-20,45-54,Female
13510,Customer 13510,customer13510@retail.example.com,United Kingdom,Europe,2009-12-21,25-34,Male
13511,Customer 13511,customer13511@retail.example.com,United Kingdom,Europe,2010-02-01,35-44,Female
13512,Customer 13512,customer13512@retail.example.com,United Kingdom,Europe,2010-05-05,35-44,Male
13513,Customer 13513,customer13513@retail.example.com,United Kingdom,Europe,2010-02-22,25-34,Male
13514,Customer 13514,customer13514@retail.example.com,United Kingdom,Europe,2010-01-26,45-54,Female
13515,Customer 13515,customer13515@retail.example.com,United Kingdom,Europe,2010-03-05,45-54,Male
13516,Customer 13516,customer13516@retail.example.com,United Kingdom,Europe,2010-10-18,35-44,Female
13517,Customer 13517,customer13517@retail.example.com,United Kingdom,Europe,2011-06-13,45-54,Female
13518,Customer 13518,customer13518@retail.example.com,United Kingdom,Europe,2011-09-15,45-54,Male
13519,Customer 13519,customer13519@retail.example.com,United Kingdom,Europe,2010-09-23,45-54,Male
13520,Customer 13520,customer13520@retail.example.com,Switzerland,Europe,2009-12-17,45-54,Female
13521,Customer 13521,customer13521@retail.example.com,United Kingdom,Europe,2011-11-29,35-44,Female
13522,Customer 13522,customer13522@retail.example.com,United Kingdom,Europe,2011-11-09,35-44,Female
13523,Customer 13523,customer13523@retail.example.com,United Kingdom,Europe,2010-11-02,35-44,Female
13524,Customer 13524,customer13524@retail.example.com,United Kingdom,Europe,2011-05-04,45-54,Female
13525,Customer 13525,customer13525@retail.example.com,United Kingdom,Europe,2011-04-05,25-34,Female
13526,Customer 13526,customer13526@retail.example.com,United Kingdom,Europe,2009-12-01,55+,Female
13527,Customer 13527,customer13527@retail.example.com,United Kingdom,Europe,2010-01-21,45-54,Male
13529,Customer 13529,customer13529@retail.example.com,United Kingdom,Europe,2011-05-19,18-24,Female
13530,Customer 13530,customer13530@retail.example.com,United Kingdom,Europe,2010-03-15,45-54,Female
13531,Customer 13531,customer13531@retail.example.com,United Kingdom,Europe,2009-12-03,25-34,Female
13532,Customer 13532,customer13532@retail.example.com,United Kingdom,Europe,2011-11-06,25-34,Male
13533,Customer 13533,customer13533@retail.example.com,United Kingdom,Europe,2011-03-17,45-54,Female
13534,Customer 13534,customer13534@retail.example.com,United Kingdom,Europe,2010-07-07,25-34,Female
13535,Customer 13535,customer13535@retail.example.com,United Kingdom,Europe,2010-11-02,45-54,Female
13536,Customer 13536,customer13536@retail.example.com,United Kingdom,Europe,2011-09-25,45-54,Male
13537,Customer 13537,customer13537@retail.example.com,United Kingdom,Europe,2010-09-14,35-44,Female
13538,Customer 13538,customer13538@retail.example.com,United Kingdom,Europe,2010-02-02,18-24,Male
13539,Customer 13539,customer13539@retail.example.com,United Kingdom,Europe,2010-04-28,25-34,Male
13540,Customer 13540,customer13540@retail.example.com,United Kingdom,Europe,2010-02-22,35-44,Male
13541,Customer 13541,customer13541@retail.example.com,United Kingdom,Europe,2010-05-18,55+,Female
13542,Customer 13542,customer13542@retail.example.com,United Kingdom,Europe,2009-12-10,35-44,Female
13543,Customer 13543,customer13543@retail.example.com,United Kingdom,Europe,2010-01-21,25-34,Female
13544,Customer 13544,customer13544@retail.example.com,United Kingdom,Europe,2010-03-05,35-44,Other
13545,Customer 13545,customer13545@retail.example.com,United Kingdom,Europe,2010-06-13,35-44,Female
13546,Customer 13546,customer13546@retail.example.com,United Kingdom,Europe,2010-10-11,45-54,Female
13547,Customer 13547,customer13547@retail.example.com,United Kingdom,Europe,2010-10-27,25-34,Male
13548,Customer 13548,customer13548@retail.example.com,United Kingdom,Europe,2010-08-25,45-54,Female
13549,Customer 13549,customer13549@retail.example.com,United Kingdom,Europe,2010-11-17,35-44,Female
13550,Customer 13550,customer13550@retail.example.com,United Kingdom,Europe,2010-11-21,55+,Female
13551,Customer 13551,customer13551@retail.example.com,United Kingdom,Europe,2010-02-11,25-34,Female
13552,Customer 13552,customer13552@retail.example.com,United Kingdom,Europe,2010-02-19,35-44,Male
13553,Customer 13553,customer13553@retail.example.com,United Kingdom,Europe,2010-02-03,55+,Female
13554,Customer 13554,customer13554@retail.example.com,United Kingdom,Europe,2010-09-19,25-34,Female
13555,Customer 13555,customer13555@retail.example.com,United Kingdom,Europe,2010-01-19,55+,Female
13556,Customer 13556,customer13556@retail.example.com,United Kingdom,Europe,2010-09-30,35-44,Male
13557,Customer 13557,customer13557@retail.example.com,United Kingdom,Europe,2009-12-08,18-24,Male
13558,Customer 13558,customer13558@retail.example.com,United Kingdom,Europe,2011-10-02,25-34,Female
13559,Customer 13559,customer13559@retail.example.com,United Kingdom,Europe,2010-06-14,45-54,Male
13560,Customer 13560,customer13560@retail.example.com,United Kingdom,Europe,2011-12-02,18-24,Female
13561,Customer 13561,customer13561@retail.example.com,United Kingdom,Europe,2010-02-28,35-44,Male
13562,Customer 13562,customer13562@retail.example.com,United Kingdom,Europe,2010-01-14,25-34,Female
13563,Customer 13563,customer13563@retail.example.com,United Kingdom,Europe,2011-07-22,35-44,Male
13564,Customer 13564,customer13564@retail.example.com,United Kingdom,Europe,2009-12-02,18-24,Female
13565,Customer 13565,customer13565@retail.example.com,United Kingdom,Europe,2010-10-24,45-54,Female
13566,Customer 13566,customer13566@retail.example.com,United Kingdom,Europe,2010-03-10,55+,Female
13567,Customer 13567,customer13567@retail.example.com,United Kingdom,Europe,2010-06-16,55+,Male
13568,Customer 13568,customer13568@retail.example.com,United Kingdom,Europe,2011-06-19,45-54,Female
13569,Customer 13569,customer13569@retail.example.com,United Kingdom,Europe,2010-10-07,25-34,Male
13570,Customer 13570,customer13570@retail.example.com,United Kingdom,Europe,2011-04-10,45-54,Female
13571,Customer 13571,customer13571@retail.example.com,United Kingdom,Europe,2009-12-08,18-24,Female
13572,Customer 13572,customer13572@retail.example.com,United Kingdom,Europe,2011-05-18,18-24,Female
13573,Customer 13573,customer13573@retail.example.com,United Kingdom,Europe,2010-03-12,25-34,Male
13574,Customer 13574,customer13574@retail.example.com,United Kingdom,Europe,2010-10-24,35-44,Female
13575,Customer 13575,customer13575@retail.example.com,United Kingdom,Europe,2011-06-16,45-54,Male
13576,Customer 13576,customer13576@retail.example.com,United Kingdom,Europe,2009-12-08,35-44,Male
13577,Customer 13577,customer13577@retail.example.com,United Kingdom,Europe,2009-12-14,35-44,Male
13578,Customer 13578,customer13578@retail.example.com,United Kingdom,Europe,2010-10-26,25-34,Female
13579,Customer 13579,customer13579@retail.example.com,United Kingdom,Europe,2010-02-18,55+,Male
13580,Customer 13580,customer13580@retail.example.com,United Kingdom,Europe,2010-10-29,35-44,Male
13581,Customer 13581,customer13581@retail.example.com,United Kingdom,Europe,2010-10-21,35-44,Female
13582,Customer 13582,customer13582@retail.example.com,United Kingdom,Europe,2010-04-01,25-34,Female
13583,Customer 13583,customer13583@retail.example.com,United Kingdom,Europe,2010-01-29,45-54,Female
13584,Customer 13584,customer13584@retail.example.com,United Kingdom,Europe,2010-02-02,35-44,Female
13585,Customer 13585,customer13585@retail.example.com,United Kingdom,Europe,2009-12-01,25-34,Female
13586,Customer 13586,customer13586@retail.example.com,United Kingdom,Europe,2010-06-16,18-24,Female
13587,Customer 13587,customer13587@retail.example.com,United Kingdom,Europe,2010-02-14,35-44,Female
13588,Customer 13588,customer13588@retail.example.com,United Kingdom,Europe,2011-03-29,35-44,Female
13589,Customer 13589,customer13589@retail.example.com,United Kingdom,Europe,2009-12-06,25-34,Male
13590,Customer 13590,customer13590@retail.example.com,United Kingdom,Europe,2009-12-01,55+,Female
13591,Customer 13591,customer13591@retail.example.com,United Kingdom,Europe,2009-12-14,25-34,Female
13592,Customer 13592,customer13592@retail.example.com,United Kingdom,Europe,2011-03-20,35-44,Female
13593,Customer 13593,customer13593@retail.example.com,United Kingdom,Europe,2010-03-02,55+,Female
13594,Customer 13594,customer13594@retail.example.com,United Kingdom,Europe,2010-08-11,25-34,Male
13595,Customer 13595,customer13595@retail.example.com,United Kingdom,Europe,2010-03-03,35-44,Female
13596,Customer 13596,customer13596@retail.example.com,United Kingdom,Europe,2011-11-27,25-34,Male
13597,Customer 13597,customer13597@retail.example.com,United Kingdom,Europe,2010-11-02,25-34,Female
13598,Customer 13598,customer13598@retail.example.com,United Kingdom,Europe,2010-02-26,55+,Male
13599,Customer 13599,customer13599@retail.example.com,United Kingdom,Europe,2009-12-01,25-34,Female
13600,Customer 13600,customer13600@retail.example.com,United Kingdom,Europe,2010-03-15,55+,Female
13601,Customer 13601,customer13601@retail.example.com,United Kingdom,Europe,2010-06-11,25-34,Male
13602,Customer 13602,customer13602@retail.example.com,United Kingdom,Europe,2010-05-28,25-34,Female
13603,Customer 13603,customer13603@retail.example.com,United Kingdom,Europe,2011-11-13,18-24,Male
13604,Customer 13604,customer13604@retail.example.com,United Kingdom,Europe,2010-02-19,35-44,Female
13605,Customer 13605,customer13605@retail.example.com,United Kingdom,Europe,2010-05-17,25-34,Female
13606,Customer 13606,customer13606@retail.example.com,United Kingdom,Europe,2011-02-01,45-54,Female
13607,Customer 13607,customer13607@retail.example.com,United Kingdom,Europe,2010-11-02,35-44,Female
13608,Customer 13608,customer13608@retail.example.com,United Kingdom,Europe,2010-06-17,55+,Male
13609,Customer 13609,customer13609@retail.example.com,United Kingdom,Europe,2010-04-25,25-34,Male
13610,Customer 13610,customer13610@retail.example.com,United Kingdom,Europe,2010-01-05,45-54,Female
13611,Customer 13611,customer13611@retail.example.com,United Kingdom,Europe,2009-12-03,45-54,Female
13612,Customer 13612,customer13612@retail.example.com,United Kingdom,Europe,2010-03-17,45-54,Female
13613,Customer 13613,customer13613@retail.example.com,United Kingdom,Europe,2010-02-17,45-54,Male
13614,Customer 13614,customer13614@retail.example.com,United Kingdom,Europe,2010-06-06,45-54,Female
13615,Customer 13615,customer13615@retail.example.com,United Kingdom,Europe,2010-01-28,35-44,Female
13616,Customer 13616,customer13616@retail.example.com,United Kingdom,Europe,2010-01-17,25-34,Male
13617,Customer 13617,customer13617@retail.example.com,United Kingdom,Europe,2010-08-01,18-24,Female
13618,Customer 13618,customer13618@retail.example.com,United Kingdom,Europe,2011-06-19,55+,Female
13619,Customer 13619,customer13619@retail.example.com,United Kingdom,Europe,2010-02-03,35-44,Male
13620,Customer 13620,customer13620@retail.example.com,United Kingdom,Europe,2010-06-29,45-54,Female
13621,Customer 13621,customer13621@retail.example.com,United Kingdom,Europe,2011-08-15,35-44,Female
13622,Customer 13622,customer13622@retail.example.com,United Kingdom,Europe,2010-01-12,25-34,Female
13623,Customer 13623,customer13623@retail.example.com,United Kingdom,Europe,2009-12-02,25-34,Female
13624,Customer 13624,customer13624@retail.example.com,United Kingdom,Europe,2010-11-16,35-44,Female
13625,Customer 13625,customer13625@retail.example.com,United Kingdom,Europe,2010-04-22,35-44,Male
13626,Customer 13626,customer13626@retail.example.com,United Kingdom,Europe,2010-11-25,25-34,Female
13627,Customer 13627,customer13627@retail.example.com,United Kingdom,Europe,2010-03-09,35-44,Male
13628,Customer 13628,customer13628@retail.example.com,United Kingdom,Europe,2010-02-01,18-24,Male
13629,Customer 13629,customer13629@retail.example.com,United Kingdom,Europe,2010-02-11,35-44,Female
13630,Customer 13630,customer13630@retail.example.com,United Kingdom,Europe,2011-02-27,25-34,Female
13631,Customer 13631,customer13631@retail.example.com,United Kingdom,Europe,2011-03-17,45-54,Female
13632,Customer 13632,customer13632@retail.example.com,United Kingdom,Europe,2010-04-07,25-34,Male
13634,Customer 13634,customer13634@retail.example.com,United Kingdom,Europe,2010-01-10,35-44,Male
13635,Customer 13635,customer13635@retail.example.com,United Kingdom,Europe,2009-12-01,18-24,Female
13636,Customer 13636,customer13636@retail.example.com,United Kingdom,Europe,2011-02-27,18-24,Male
13637,Customer 13637,customer13637@retail.example.com,United Kingdom,Europe,2011-04-27,25-34,Female
13638,Customer 13638,customer13638@retail.example.com,United Kingdom,Europe,2011-11-24,35-44,Male
13639,Customer 13639,customer13639@retail.example.com,United Kingdom,Europe,2010-09-29,35-44,Female
13640,Customer 13640,customer13640@retail.example.com,United Kingdom,Europe,2010-04-07,25-34,Female
13641,Customer 13641,customer13641@retail.example.com,United Kingdom,Europe,2009-12-05,35-44,Male
13642,Customer 13642,customer13642@retail.example.com,United Kingdom,Europe,2010-10-03,45-54,Female
13643,Customer 13643,customer13643@retail.example.com,United Kingdom,Europe,2009-12-08,45-54,Female
13644,Customer 13644,customer13644@retail.example.com,United Kingdom,Europe,2011-08-26,18-24,Female
13645,Customer 13645,customer13645@retail.example.com,United Kingdom,Europe,2011-08-11,35-44,Female
13646,Customer 13646,customer13646@retail.example.com,United Kingdom,Europe,2010-11-05,25-34,Female
13647,Customer 13647,customer13647@retail.example.com,United Kingdom,Europe,2010-04-15,25-34,Male
13648,Customer 13648,customer13648@retail.example.com,United Kingdom,Europe,2009-12-01,55+,Female
13649,Customer 13649,customer13649@retail.example.com,United Kingdom,Europe,2010-06-30,25-34,Female
13650,Customer 13650,customer13650@retail.example.com,United Kingdom,Europe,2010-01-26,35-44,Male
13651,Customer 13651,customer13651@retail.example.com,United Kingdom,Europe,2010-11-23,35-44,Female
13652,Customer 13652,customer13652@retail.example.com,United Kingdom,Europe,2010-02-25,45-54,Female
13653,Customer 13653,customer13653@retail.example.com,United Kingdom,Europe,2010-08-09,35-44,Male
13654,Customer 13654,customer13654@retail.example.com,United Kingdom,Europe,2009-12-02,18-24,Male
13655,Customer 13655,customer13655@retail.example.com,United Kingdom,Europe,2010-04-27,25-34,Male
13656,Customer 13656,customer13656@retail.example.com,United Kingdom,Europe,2010-04-23,35-44,Male
13657,Customer 13657,customer13657@retail.example.com,United Kingdom,Europe,2011-05-22,18-24,Female
13658,Customer 13658,customer13658@retail.example.com,United Kingdom,Europe,2010-02-05,25-34,Male
13659,Customer 13659,customer13659@retail.example.com,United Kingdom,Europe,2010-02-17,18-24,Female
13660,Customer 13660,customer13660@retail.example.com,United Kingdom,Europe,2010-11-04,18-24,Male
